"source","workflow_file","workflow_dir","workflow_modified","node_label","model_ref","model_filename","model_category","model_path","model_size_gb","on_disk"
"png-outputs","png-outputs\img_00087_ copy.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-19 03:49","Load CLIP (CLIPLoader)","FLUX2\qwen_3_8b_fp8mixed.safetensors","qwen_3_8b_fp8mixed.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_8b_fp8mixed.safetensors","8.07","YES"
"png-outputs","png-outputs\img_00087_ copy.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-19 03:49","Load VAE (VAELoader)","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00001_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 16:18","Load Diffusion Model (UNETLoader)","FLUX2\flux-2-klein-9b-kv-fp8.safetensors","flux-2-klein-9b-kv-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-9b-kv-fp8.safetensors","9.145","YES"
"png-outputs","png-outputs\i_00001_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 16:18","Load VAE (VAELoader)","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00001_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 16:18","Load CLIP (CLIPLoader)","FLUX2\qwen_3_8b_fp8mixed.safetensors","qwen_3_8b_fp8mixed.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_8b_fp8mixed.safetensors","8.07","YES"
"png-outputs","png-outputs\i_00003_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 16:22","Load Diffusion Model (UNETLoader)","FLUX2\flux-2-klein-9b-kv-fp8.safetensors","flux-2-klein-9b-kv-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-9b-kv-fp8.safetensors","9.145","YES"
"png-outputs","png-outputs\i_00003_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 16:22","Load VAE (VAELoader)","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00003_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 16:22","Load CLIP (CLIPLoader)","FLUX2\qwen_3_8b_fp8mixed.safetensors","qwen_3_8b_fp8mixed.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_8b_fp8mixed.safetensors","8.07","YES"
"png-outputs","png-outputs\i_00005_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 16:24","Load Diffusion Model (UNETLoader)","FLUX2\flux-2-klein-9b-kv-fp8.safetensors","flux-2-klein-9b-kv-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-9b-kv-fp8.safetensors","9.145","YES"
"png-outputs","png-outputs\i_00005_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 16:24","Load VAE (VAELoader)","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00005_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 16:24","Load CLIP (CLIPLoader)","FLUX2\qwen_3_8b_fp8mixed.safetensors","qwen_3_8b_fp8mixed.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_8b_fp8mixed.safetensors","8.07","YES"
"png-outputs","png-outputs\i_00009_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 18:01","Load Diffusion Model (UNETLoader)","FLUX2\flux-2-klein-9b-kv-fp8.safetensors","flux-2-klein-9b-kv-fp8.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX2\flux-2-klein-9b-kv-fp8.safetensors","9.145","YES"
"png-outputs","png-outputs\i_00009_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 18:01","Load VAE (VAELoader)","FLUX2\flux2-vae.safetensors","flux2-vae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\flux2-vae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00009_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\Disney65","2026-03-24 18:01","Load CLIP (CLIPLoader)","FLUX2\qwen_3_8b_fp8mixed.safetensors","qwen_3_8b_fp8mixed.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX2\qwen_3_8b_fp8mixed.safetensors","8.07","YES"
"png-outputs","png-outputs\i_00050_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 10:09","Load Diffusion Model (UNETLoader)","FLUX1_Kontext\flux1-kontext-dev.safetensors","flux1-kontext-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX1_Kontext\flux1-kontext-dev.safetensors","22.168","YES"
"png-outputs","png-outputs\i_00050_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 10:09","LoraLoaderModelOnly","FLUX\FLUX.1-Turbo-Alpha.safetensors","FLUX.1-Turbo-Alpha.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\FLUX.1-Turbo-Alpha.safetensors","0.646","YES"
"png-outputs","png-outputs\i_00050_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 10:09","Load VAE (VAELoader)","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00050_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 10:09","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"png-outputs","png-outputs\i_00050_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 10:09","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"png-outputs","png-outputs\i_00050_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 10:09","Generation LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_gen_lora.safetensors","dreamomni2_gen_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_gen_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00050_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 10:09","Edit LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_edit_lora.safetensors","dreamomni2_edit_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_edit_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00051_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:20","Load Diffusion Model (UNETLoader)","FLUX1_Kontext\flux1-kontext-dev.safetensors","flux1-kontext-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX1_Kontext\flux1-kontext-dev.safetensors","22.168","YES"
"png-outputs","png-outputs\i_00051_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:20","LoraLoaderModelOnly","FLUX\FLUX.1-Turbo-Alpha.safetensors","FLUX.1-Turbo-Alpha.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\FLUX.1-Turbo-Alpha.safetensors","0.646","YES"
"png-outputs","png-outputs\i_00051_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:20","Load VAE (VAELoader)","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00051_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:20","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"png-outputs","png-outputs\i_00051_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:20","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"png-outputs","png-outputs\i_00051_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:20","Generation LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_gen_lora.safetensors","dreamomni2_gen_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_gen_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00051_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:20","Edit LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_edit_lora.safetensors","dreamomni2_edit_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_edit_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00057_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:36","Load Diffusion Model (UNETLoader)","FLUX1_Kontext\flux1-kontext-dev.safetensors","flux1-kontext-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX1_Kontext\flux1-kontext-dev.safetensors","22.168","YES"
"png-outputs","png-outputs\i_00057_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:36","LoraLoaderModelOnly","FLUX\FLUX.1-Turbo-Alpha.safetensors","FLUX.1-Turbo-Alpha.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\FLUX.1-Turbo-Alpha.safetensors","0.646","YES"
"png-outputs","png-outputs\i_00057_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:36","Load VAE (VAELoader)","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00057_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:36","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"png-outputs","png-outputs\i_00057_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:36","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"png-outputs","png-outputs\i_00057_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:36","Generation LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_gen_lora.safetensors","dreamomni2_gen_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_gen_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00057_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 13:36","Edit LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_edit_lora.safetensors","dreamomni2_edit_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_edit_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00077_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-15 19:04","Load Diffusion Model (UNETLoader)","FLUX1_Kontext\flux1-kontext-dev.safetensors","flux1-kontext-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX1_Kontext\flux1-kontext-dev.safetensors","22.168","YES"
"png-outputs","png-outputs\i_00077_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-15 19:04","LoraLoaderModelOnly","FLUX\FLUX.1-Turbo-Alpha.safetensors","FLUX.1-Turbo-Alpha.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\FLUX.1-Turbo-Alpha.safetensors","0.646","YES"
"png-outputs","png-outputs\i_00077_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-15 19:04","Load VAE (VAELoader)","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00077_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-15 19:04","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"png-outputs","png-outputs\i_00077_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-15 19:04","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"png-outputs","png-outputs\i_00077_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-15 19:04","Generation LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_gen_lora.safetensors","dreamomni2_gen_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_gen_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00077_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-15 19:04","Edit LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_edit_lora.safetensors","dreamomni2_edit_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_edit_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00098_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 15:11","Load Diffusion Model (UNETLoader)","FLUX1_Kontext\flux1-kontext-dev-fp8-e4m3fn.safetensors","flux1-kontext-dev-fp8-e4m3fn.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX1_Kontext\flux1-kontext-dev-fp8-e4m3fn.safetensors","11.084","YES"
"png-outputs","png-outputs\i_00098_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 15:11","LoraLoaderModelOnly","FLUX\FLUX.1-Turbo-Alpha.safetensors","FLUX.1-Turbo-Alpha.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\FLUX.1-Turbo-Alpha.safetensors","0.646","YES"
"png-outputs","png-outputs\i_00098_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 15:11","Load VAE (VAELoader)","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00098_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 15:11","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"png-outputs","png-outputs\i_00098_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 15:11","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"png-outputs","png-outputs\i_00098_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 15:11","Generation LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_gen_lora.safetensors","dreamomni2_gen_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_gen_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00098_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 15:11","Edit LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_edit_lora.safetensors","dreamomni2_edit_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_edit_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00104_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:06","Load Diffusion Model (UNETLoader)","FLUX1_Kontext\flux1-kontext-dev.safetensors","flux1-kontext-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX1_Kontext\flux1-kontext-dev.safetensors","22.168","YES"
"png-outputs","png-outputs\i_00104_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:06","LoraLoaderModelOnly","FLUX\FLUX.1-Turbo-Alpha.safetensors","FLUX.1-Turbo-Alpha.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\FLUX.1-Turbo-Alpha.safetensors","0.646","YES"
"png-outputs","png-outputs\i_00104_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:06","Load VAE (VAELoader)","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00104_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:06","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"png-outputs","png-outputs\i_00104_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:06","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"png-outputs","png-outputs\i_00104_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:06","Generation LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_gen_lora.safetensors","dreamomni2_gen_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_gen_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00104_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:06","Edit LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_edit_lora.safetensors","dreamomni2_edit_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_edit_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00119_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:29","Load Diffusion Model (UNETLoader)","FLUX1_Kontext\flux1-kontext-dev-fp8-e4m3fn.safetensors","flux1-kontext-dev-fp8-e4m3fn.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX1_Kontext\flux1-kontext-dev-fp8-e4m3fn.safetensors","11.084","YES"
"png-outputs","png-outputs\i_00119_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:29","LoraLoaderModelOnly","FLUX\FLUX.1-Turbo-Alpha.safetensors","FLUX.1-Turbo-Alpha.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\FLUX.1-Turbo-Alpha.safetensors","0.646","YES"
"png-outputs","png-outputs\i_00119_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:29","Load VAE (VAELoader)","FLUX_Fill\ae.safetensors","ae.safetensors","vae","C:\ComfyUI_Models\models\vae\FLUX2\ae.safetensors","0.313","YES"
"png-outputs","png-outputs\i_00119_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:29","DualCLIPLoader","FLUX_Fill\clip_l.safetensors","clip_l.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\clip_l.safetensors","0.229","YES"
"png-outputs","png-outputs\i_00119_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:29","DualCLIPLoader","FLUX_Fill\t5xxl_fp16.safetensors","t5xxl_fp16.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\FLUX_Fill\t5xxl_fp16.safetensors","9.116","YES"
"png-outputs","png-outputs\i_00119_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:29","Generation LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_gen_lora.safetensors","dreamomni2_gen_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_gen_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\i_00119_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\dreamomni","2026-01-16 16:29","Edit LoRA (LoraLoaderModelOnly)","FLUX\dreamomni2_edit_lora.safetensors","dreamomni2_edit_lora.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\dreamomni2_edit_lora.safetensors","1.338","YES"
"png-outputs","png-outputs\0 Clay Flux Point25.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\FLUX1_Dev","2026-01-13 16:55","Load Checkpoint (CheckpointLoaderSimple)","FLUX\flux1-dev-fp8.safetensors","flux1-dev-fp8.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\FLUX\flux1-dev-fp8.safetensors","16.062","YES"
"png-outputs","png-outputs\0 Clay Flux Point25.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\FLUX1_Dev","2026-01-13 16:55","Load LoRA (LoraLoader)","FLUX\claymation-000012.safetensors","claymation-000012.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\claymation-000012.safetensors","0.018","YES"
"png-outputs","png-outputs\Clay_00017_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\FLUX1_Dev","2026-01-13 20:53","Load Checkpoint (CheckpointLoaderSimple)","FLUX\flux1-dev-fp8.safetensors","flux1-dev-fp8.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\FLUX\flux1-dev-fp8.safetensors","16.062","YES"
"png-outputs","png-outputs\Clay_00054_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\FLUX1_Dev","2026-01-13 21:47","Load Checkpoint (CheckpointLoaderSimple)","FLUX\flux1-dev-fp8.safetensors","flux1-dev-fp8.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\FLUX\flux1-dev-fp8.safetensors","16.062","YES"
"png-outputs","png-outputs\Clay_00064_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\FLUX1_Dev","2026-01-13 21:51","Load Checkpoint (CheckpointLoaderSimple)","FLUX\flux1-dev-fp8.safetensors","flux1-dev-fp8.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\FLUX\flux1-dev-fp8.safetensors","16.062","YES"
"png-outputs","png-outputs\FLUX1ollama_00001_ copy 2.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\FLUX1_Dev","2026-01-12 17:32","Load LoRA (LoraLoader)","FLUX\Master-Claymation.safetensors","Master-Claymation.safetensors","loras","C:\ComfyUI_Models\models\loras\FLUX\Master-Claymation.safetensors","0.571","YES"
"png-outputs","png-outputs\FLUX1ollama_00001_ copy 2.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Dennis\FLUX1_Dev","2026-01-12 17:32","Load Diffusion Model (UNETLoader)","FLUX\flux1-dev.safetensors","flux1-dev.safetensors","diffusion_models","C:\ComfyUI_Models\models\diffusion_models\FLUX\flux1-dev.safetensors","22.168","YES"
